CODE_LIGNE;LIB_LIGNE;STATUT;RG_TRONCON;PKD;PKF;IDGAIA;X_D_L93;Y_D_L93;X_F_L93;Y_F_L93;X_D_WGS84;Y_D_WGS84;X_F_WGS84;Y_F_WGS84;C_GEO_D;C_GEO_F
886000;Ligne de Lyon-St-Clair à Bourg-en-Bresse;Exploitée;1;013+180;064+664;79e21504-e28c-11e8-92ff-01b064e0362d;845321.5936999992;6525947.827599999;870878.8831999972;6568607.5198;4.871685303834151;45.817664518435095;5.216110623445346;46.19572681480001;45.8176645184,4.87168530383;46.1957268148,5.21611062345
120000;Ligne de Colmar-Central à Neuf-Brisach;Exploitée;1;000+370;018+726;79e4bc44-e28c-11e8-92ff-01b064e0362d;1023599.2801999971;6783687.978799999;1039115.3286999986;6778499.1789;7.347191217938588;48.07338004422782;7.551167437715165;48.0188977501588;48.0733800442,7.34719121794;48.0188977502,7.55116743772
757000;Ligne de Maison-Dieu aux Laumes-Alésia;Exploitée;1;281+803;282+200;79e5bd58-e28c-11e8-92ff-01b064e0362d;810414.7018999979;6716787.399;810034.1960999966;6716901.046999998;4.4679020606710225;47.54222071191198;4.462872594787829;47.54330708738778;47.5422207119,4.46790206067;47.5433070874,4.46287259479
832000;Ligne de St-Julien (Troyes) à St-Florentin-Vergigny;Exploitée;1;169+668;179+600;79e119dc-e28c-11e8-92ff-01b064e0362d;780962.121600002;6797225.670200001;778495.6740000024;6788200.357900001;4.091181347051879;48.27033216832731;4.056316257733592;48.189434147232674;48.2703321683,4.09118134705;48.1894341472,4.05631625773
610000;Ligne de Limoges-Bénédictins à Angoulême;Exploitée;1;401+769;406+486;79ddf0b0-e28c-11e8-92ff-01b064e0362d;566040.0820000023;6528335.076299999;564299.7422000021;6528034.705200002;1.273928068776332;45.84148650238104;1.251596775957023;45.83843758054152;45.8414865024,1.27392806878;45.8384375805,1.25159677596
326000;Ligne de la bifurcation de Neuville à Cergy-Préfecture;Exploitée;1;028+249;039+092;79da83dc-e28c-11e8-92ff-01b064e0362d;632221.1468999982;6878535.0495;627400.6371999979;6883070.597100001;2.073624960254446;49.003154026120185;2.006967269495833;49.04340704111562;49.0031540261,2.07362496025;49.0434070411,2.0069672695
893306;Raccordement de Lyon-Guillotière;Exploitée;1;000+022;002+459;79e1de60-e28c-11e8-92ff-01b064e0362d;843969.7725000009;6517190.4728000015;843831.3991999999;6514883.571800001;4.851636373575396;45.7391143626938;4.849162680527223;45.71837592203863;45.7391143627,4.85163637358;45.718375922,4.84916268053
278306;Raccordement de Rougebarre;Exploitée;1;000+000;000+952;79db6196-e28c-11e8-92ff-01b064e0362d;706757.947800003;7062043.318999998;707548.6014000028;7061995.687800001;3.095399556002911;50.65526202917886;3.106560012655528;50.65482551414814;50.6552620292,3.095399556;50.6548255141,3.10656001266
341320;Raccordement de l'Europe;Exploitée;1;000+000;000+363;79d9268a-e28c-11e8-92ff-01b064e0362d;494262.23110000044;6935229.0101;494612.6278000027;6935245.452500001;0.16128055318412202;49.48314833053704;0.16610294864409;49.48340910702877;49.4831483305,0.161280553184;49.483409107,0.166102948644
341306;Raccordement de Graville (ouest);Exploitée;1;000+000;000+427;79d9224e-e28c-11e8-92ff-01b064e0362d;494628.25609999895;6936535.002799999;494728.0927999988;6936816.2826000005;0.16568000368916802;49.49499653346941;0.16691744097573702;49.49755508540234;49.4949965335,0.165680003689;49.4975550854,0.166917440976
929300;Raccordement d'Avignon;Exploitée;1;000+000;002+065;79e32026-e28c-11e8-92ff-01b064e0362d;846307.7665999979;6318618.850099999;847087.8439999968;6317152.955699999;4.822752494933986;43.95137388281467;4.8320438455343;43.938022467870596;43.9513738828,4.82275249493;43.9380224679,4.83204384553
013000;Ligne de Vallentigny à Vitry-le-François;Exploitée;1;000+045;032+954;79d69c14-e28c-11e8-92ff-01b064e0362d;817311.3575000018;6816864.245200001;816686.4516000003;6847561.025400002;4.586290141617224;48.44144977182175;4.586179381453853;48.717634787177275;48.4414497718,4.58629014162;48.7176347872,4.58617938145
590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;Exploitée;2;122+078;663+143;79dda5ac-e28c-11e8-92ff-01b064e0362d;618697.6450999975;6757702.263999999;566808.4764000028;6325544.0746;1.9115757636771362;47.914670238008206;1.338788821394081;44.01628849564402;47.914670238,1.91157576368;44.0162884956,1.33878882139
090000;Ligne de Frouard à Novéant;Exploitée;1;342+293;376+509;79d89754-e28c-11e8-92ff-01b064e0362d;931162.6384999976;6855122.030699998;923038.5811000019;6884556.796399999;6.145168460763122;48.754768811743936;6.050207492034058;49.02213567854229;48.7547688117,6.14516846076;49.0221356785,6.05020749203
776000;Ligne de Belleville à Beaujeu;Exploitée;1;000+005;001+828;79e1676a-e28c-11e8-92ff-01b064e0362d;833547.2437999994;6558595.0978000015;832299.8079999983;6559460.825300001;4.729293853436673;46.11399156925281;4.7133891985466025;46.122030346980296;46.1139915693,4.72929385344;46.122030347,4.71338919855
372000;Ligne de Serquigny à Oissel;Exploitée;1;000-103;057+414;79dc453e-e28c-11e8-92ff-01b064e0362d;533107.4275000021;6891877.454399999;562086.2514000013;6916281.479899999;0.7142306005922691;49.104976719394635;1.102929525618696;49.33119425728721;49.1049767194,0.714230600592;49.3311942573,1.10292952562
031950;Saut-de-mouton de Chaudenay;Exploitée;1;000+000;001+878;79d6d2dc-e28c-11e8-92ff-01b064e0362d;886283.6120000035;6750089.7053;886615.5529000014;6751447.1195;5.489963963820831;47.82476612763879;5.49497101080005;47.83688252276739;47.8247661276,5.48996396382;47.8368825228,5.4949710108
935000;Ligne de Miramas à L'Estaque;Exploitée;1;809+280;870+081;79e33518-e28c-11e8-92ff-01b064e0362d;861545.0467000008;6277808.4109000005;888240.380400002;6254395.918499999;4.999633306223617;43.580925337681784;5.321378031505878;43.363795125943106;43.5809253377,4.99963330622;43.3637951259,5.32137803151
005329;Raccordement de Châlons Nord;Exploitée;1;000+000;001+992;79d682e6-e28c-11e8-92ff-01b064e0362d;798407.9588000029;6887029.769499999;800167.1589000002;6886378.623199999;4.346913540028414;49.07556390095563;4.370832277828528;49.06943786064801;49.075563901,4.34691354003;49.0694378606,4.37083227783
278000;Ligne de Fives à Mouscron (frontière);Exploitée;1;000+000;014+620;79db5f34-e28c-11e8-92ff-01b064e0362d;706058.5419000015;7058567.1961;713884.989699997;7069506.723499998;3.085473181489104;50.62407385454548;3.196271055574017;50.72211693048972;50.6240738545,3.08547318149;50.7221169305,3.19627105557
365000;Ligne de Rouen-Gauche à Petit-Couronne (voies des quais);Exploitée;1;000+000;008+804;79d94ee4-e28c-11e8-92ff-01b064e0362d;562087.3662;6927100.307799999;556419.933799997;6923556.8968;1.099363471394613;49.42841227431984;1.022512741360548;49.39532192854809;49.4284122743,1.09936347139;49.3953219285,1.02251274136
556000;Ligne de Chartres à Orléans;Exploitée;1;000+801;025+277;79e5ea0e-e28c-11e8-92ff-01b064e0362d;586806.6216999963;6817352.8999999985;597626.1247000024;6797989.491999999;1.469251102518194;48.44657616436999;1.620110664571555;48.27418947148104;48.4465761644,1.46925110252;48.2741894715,1.62011066457
579000;Ligne de Beillant à Angoulême;Exploitée;1;000-252;064+667;79dd8ae6-e28c-11e8-92ff-01b064e0362d;425599.1845000014;6517612.8794;476780.11029999703;6508617.6699;-0.5276883607216051;45.70291464039114;0.13384288154119;45.64063431669944;45.7029146404,-0.527688360722;45.6406343167,0.133842881541
904000;Ligne de Pressins à Virieu-le-Grand;Exploitée;1;097+835;119+670;79dff95a-e28c-11e8-92ff-01b064e0362d;909740.7093999982;6516041.541000001;905932.3017000034;6531108.230799999;5.696476188702036;45.71171806560369;5.654059679867229;45.84847580419047;45.7117180656,5.6964761887;45.8484758042,5.65405967987
470000;Ligne de Savenay à Landerneau;Exploitée;1;469+737;768+334;79dbdf96-e28c-11e8-92ff-01b064e0362d;326185.9651999995;6707264.0638;165016.78559999913;6841915.351799998;-1.955747890137427;47.36010266399474;-4.245812925814397;48.45644194590857;47.360102664,-1.95574789014;48.4564419459,-4.24581292581
956306;Raccordement de Sucy-Bonneuil (voie M);Exploitée;1;075+814;077+021;79e24af6-e28c-11e8-92ff-01b064e0362d;663783.4769999981;6853615.475200001;663802.9029000029;6852411.941199999;2.507116414181549;48.78161350213481;2.507482943682321;48.77079039757435;48.7816135021,2.50711641418;48.7707903976,2.50748294368
790305;Raccordement de St Germain des Fossès;Exploitée;1;000+000;000+613;79e0668e-e28c-11e8-92ff-01b064e0362d;733519.1809;6566764.226;734067.1274999976;6566812.9967;3.4346849470137792;46.19989147793227;3.441794244247159;46.20030325888027;46.1998914779,3.43468494701;46.2003032589,3.44179424425
468306;Raccordement de Redon;Exploitée;1;442+770;443+291;79dbdf32-e28c-11e8-92ff-01b064e0362d;319811.59579999745;6739607.992199998;319531.8611000031;6739254.8114;-2.067506512392453;47.64702339905121;-2.070922939199459;47.64368945555507;47.6470233991,-2.06750651239;47.6436894556,-2.0709229392
015000;Ligne de Jessains à Sorcy;Exploitée;1;207+300;214+701;79d6a2fc-e28c-11e8-92ff-01b064e0362d;813374.5559;6810944.9998;817311.3575000018;6816864.245200001;4.531517876258488;48.388906791297885;4.586290141617224;48.44144977182175;48.3889067913,4.53151787626;48.4414497718,4.58629014162
752100;Ligne de Villeneuve-St-Georges à la bifurcation de Moisenay (LGV);Exploitée;1;000+000;039+406;79df9730-e28c-11e8-92ff-01b064e0362d;658572.2757999972;6852872.453499999;681818.7220999971;6829905.366700001;2.436269766781416;48.77461745807791;2.753569140859795;48.56911147041437;48.7746174581,2.43626976678;48.5691114704,2.75356914086
226305;Raccordement d'Hattencourt;Exploitée;1;000+000;000+654;79d7f716-e28c-11e8-92ff-01b064e0362d;684762.9184999987;6961069.090399999;684786.7141999975;6961680.809599999;2.788717955268675;49.74840606941014;2.7890252489488203;49.75390280707333;49.7484060694,2.78871795527;49.7539028071,2.78902524895
996000;Ligne de Ponte-Leccia à Calvi (ligne de la Balagne);Exploitée;1;046+566;119+993;79e29f8a-e28c-11e8-92ff-01b064e0362d;1210459.7762999982;6171780.517099999;1172882.139899999;6180045.9201;9.203769398358498;42.465326507913005;8.756064670050879;42.564972452886714;42.4653265079,9.20376939836;42.5649724529,8.75606467005
978300;Raccordement de Viroflay;Exploitée;1;019+281;021+564;79e27474-e28c-11e8-92ff-01b064e0362d;639958.177199997;6856670.0890999995;638087.9799999967;6855581.378899999;2.182457575789642;48.807306903422045;2.157152699150558;48.79733913452041;48.8073069034,2.18245757579;48.7973391345,2.15715269915
830346;Raccordement de Livron-Sud (bifurcation sud);Exploitée;2;000+000;000+704;79e107ec-e28c-11e8-92ff-01b064e0362d;844407.2540000007;6409771.2206000015;844215.3013999984;6410367.541000001;4.825330205488655;44.77206063972405;4.823078753485575;44.77746786752708;44.7720606397,4.82533020549;44.7774678675,4.82307875349
927000;Ligne de Sorgues-Châteauneuf-du-Pape à Carpentras;Exploitée;1;000+000;016+679;79e31afe-e28c-11e8-92ff-01b064e0362d;850420.6621999964;6324713.9575;863748.3713999987;6330047.636599999;4.875776888519148;44.00534676598632;5.043626074852461;44.050358759227;44.005346766,4.87577688852;44.0503587592,5.04362607485
834100;Raccordement branche grand-sud du triangle des Angles (LGV);Exploitée;1;000+000;005+325;79e1203a-e28c-11e8-92ff-01b064e0362d;837910.7307000011;6316704.177900001;842564.4029000029;6315697.8561;4.7176545430111165;43.935840909329094;4.775314274094826;43.925860441605295;43.9358409093,4.71765454301;43.9258604416,4.77531427409
650000;Ligne de Toulouse à Bayonne;Exploitée;1;000+400;319+405;79dc9a32-e28c-11e8-92ff-01b064e0362d;575318.0046000034;6280015.5315000005;338570.15370000154;6275495.309700001;1.455996519392438;43.60822108845261;-1.468401309703022;43.48648408064869;43.6082210885,1.45599651939;43.4864840806,-1.4684013097
832000;Ligne de St-Julien (Troyes) à St-Florentin-Vergigny;Exploitée;1;220+650;220+950;79e6ad1c-e28c-11e8-92ff-01b064e0362d;755110.7964000031;6765034.586100001;754871.4570999965;6764869.396600001;3.738731903825728;47.983379463727694;3.735503244957555;47.9819130603724;47.9833794637,3.73873190383;47.9819130604,3.73550324496
431000;Ligne de Paris-Montparnasse à Monts (LGV);Exploitée;1;001+216;222+994;79e69252-e28c-11e8-92ff-01b064e0362d;648734.0973000005;6858608.673500001;530146.9306000024;6695402.724800002;2.301712215143971;48.82549838524422;0.750349401435338;47.337175972983985;48.8254983852,2.30171221514;47.337175973,0.750349401435
568000;Ligne de Lormont à Bordeaux-Bastide;Exploitée;1;578+442;581+656;79dd48dc-e28c-11e8-92ff-01b064e0362d;420730.51829999685;6424983.1558;419258.17589999735;6422654.3836;-0.5368913846882001;44.86772489753667;-0.5541865490888951;44.84618424125584;44.8677248975,-0.536891384688;44.8461842413,-0.554186549089
883000;Ligne de Mâcon à Ambérieu;Exploitée;1;000+734;068+635;79e20c22-e28c-11e8-92ff-01b064e0362d;840027.3680000007;6579016.843800001;881114.5050000027;6542088.768399999;4.819267140941769;46.29652840027498;5.338596893494974;45.95436954208036;46.2965284003,4.81926714094;45.9543695421,5.33859689349
262000;Ligne de Douai à Blanc-Misseron;Exploitée;1;216+970;246+993;79e5266a-e28c-11e8-92ff-01b064e0362d;707534.0191999972;7028936.568100002;736644.5240999982;7032344.6721;3.105729287582805;50.3580899795919;3.5145586877349873;50.38766003058669;50.3580899796,3.10572928758;50.3876600306,3.51455868773
004000;Ligne de Mézy à Romilly-sur-Seine;Exploitée;1;000-870;017+135;79e49b2e-e28c-11e8-92ff-01b064e0362d;736117.2796000019;6885328.190099999;740496.2220000029;6870369.362100001;3.494234311636197;49.066794705167574;3.55272173651934;48.932026517605536;49.0667947052,3.49423431164;48.9320265176,3.55272173652
990000;Ligne de la grande ceinture de Paris;Exploitée;3;069+568;088+924;79e288c6-e28c-11e8-92ff-01b064e0362d;663224.7846999988;6858898.481699999;656079.2159999982;6845965.243799999;2.499057052134745;48.82909429448062;2.403057100868732;48.712330158604146;48.8290942945,2.49905705213;48.7123301586,2.40305710087
752342;Raccordement de St-Marcel-lès-Valence;Exploitée;1;493+427;496+340;79df9c80-e28c-11e8-92ff-01b064e0362d;855733.5398000032;6436448.549699999;855276.5728999972;6433669.236299999;4.976879244444455;45.00972419150384;4.970200818944415;44.98481061688086;45.0097241915,4.97687924444;44.9848106169,4.97020081894
254000;Ligne de Lourches à Valenciennes;Exploitée;1;223+923;242+658;79d8dedc-e28c-11e8-92ff-01b064e0362d;724402.7974999994;7024085.742600001;736817.0159000009;7029772.623500001;3.342161775903678;50.314109481834286;3.516744382015084;50.3645596313831;50.3141094818,3.3421617759;50.3645596314,3.51674438202
981000;Ligne de Paris-Nord à Paris-Gare-de-Lyon (RER ligne D);Exploitée;1;000+000;000+678;79e2788c-e28c-11e8-92ff-01b064e0362d;652782.2791000009;6864817.361000001;652499.3360000029;6864300.806699999;2.356160022572003;48.88164194198079;2.352359876657566;48.87697590358317;48.881641942,2.35616002257;48.8769759036,2.35235987666
258000;Ligne d'Aubigny-au-Bac à Somain;Exploitée;1;219+275;224+096;79e5860a-e28c-11e8-92ff-01b064e0362d;718028.0319000036;7025691.125700001;720069.9620999992;7028683.412300002;3.252851334014792;50.32873857188257;3.281639791491297;50.35554113786491;50.3287385719,3.25285133401;50.3555411379,3.28163979149
314000;Ligne de Boulogne-Ville à Calais-Maritime;Exploitée;1;294+645;297+698;79da39ac-e28c-11e8-92ff-01b064e0362d;619008.0974000022;7095857.8796;619930.2370000035;7096770.1065;1.849793004764755;50.95338882637765;1.8627003762711;50.96169028796486;50.9533888264,1.84979300476;50.961690288,1.86270037627
990331;Raccordement marché gare de Rungis voie MG;Exploitée;1;000-020;007+910;79e29308-e28c-11e8-92ff-01b064e0362d;656691.6101000011;6848720.007800002;652417.3571000025;6849146.480099998;2.4111008266584992;48.737147861025655;2.35293531953053;48.74068263214322;48.737147861,2.41110082666;48.7406826321,2.35293531953
176000;Ligne de Bouzonville à Guerstling;Exploitée;1;000+228;007+716;79d796bc-e28c-11e8-92ff-01b064e0362d;956958.1705000028;6915676.917100001;960968.3774999976;6921092.757300001;6.532533523216153;49.28897621417657;6.590972156096017;49.33598538514743;49.2889762142,6.53253352322;49.3359853851,6.5909721561
834000;Ligne des Angles à Lattes (LGV );Exploitée;1;000+000;086+388;79e55c38-e28c-11e8-92ff-01b064e0362d;839365.4496999979;6320917.149500001;769891.5776000023;6274484.168499999;4.736921035758172;43.9734608386814;3.864829987734735;43.56597687415242;43.9734608387,4.73692103576;43.5659768742,3.86482998773
081000;Ligne de Châlons-en-Champagne à Reims-Cérès;Exploitée;1;169+915;224+126;79d873c6-e28c-11e8-92ff-01b064e0362d;798674.6014999971;6873827.0989000015;775918.6124000028;6908906.672200002;4.34747897665658;48.95682346508974;4.043097193543958;49.27528533158918;48.9568234651,4.34747897666;49.2752853316,4.04309719354
750306;Raccordement militaire de Saincaize;Exploitée;1;262+905;263+480;79df8362-e28c-11e8-92ff-01b064e0362d;705482.6180000007;6648571.009199999;705098.6775000021;6648344.362199999;3.072068914145922;46.93731458532872;3.067019497094629;46.93527699824337;46.9373145853,3.07206891415;46.9352769982,3.06701949709
805000;Ligne du Teil à Alès;Exploitée;1;755+250;764+444;79e4874a-e28c-11e8-92ff-01b064e0362d;793206.1093000025;6342793.775699999;786501.3658000007;6337549.460700002;4.165762948745337;44.17796037481312;4.081017235029589;44.13162129695281;44.1779603748,4.16576294875;44.131621297,4.08101723503
754000;Ligne de Clamecy à Nevers;Exploitée;1;229+030;230+050;79dfa9dc-e28c-11e8-92ff-01b064e0362d;737870.0600999966;6705539.2546;736974.7629999965;6705121.115400001;3.50256074390445;47.44912303774576;3.490645389781236;47.44540978423522;47.4491230377,3.5025607439;47.4454097842,3.49064538978
538310;Raccordement R2FS de Fontaine-Le Comte Sud;Exploitée;1;000+000;001+190;79e5a9c6-e28c-11e8-92ff-01b064e0362d;489035.7730000019;6605367.3594;488004.4148999974;6604785.440699998;0.24779566942922102;46.515221647907154;0.23461747686265902;46.509660572717586;46.5152216479,0.247795669429;46.5096605727,0.234617476863
334000;Ligne de Paris-St-Lazare à Mantes-Station par Conflans-Ste-Honorine;Exploitée;1;000+022;057+645;79daa646-e28c-11e8-92ff-01b064e0362d;650588.2480000034;6864312.675500002;605149.8144000024;6877388.268199999;2.326303315694158;48.87693884103283;1.703938722931356;48.98941752668638;48.876938841,2.32630331569;48.9894175267,1.70393872293
